seq_id,locus_tag,origin,strand,start,end,gene,pseudo,prot_id,prot_name,annot
lcl_NC_004668.1_prot_WP_002356220.1_204 ,EF_RS01020,NC_004668.1,+,207181,207360,rpmD,false,WP_002356220.1,"50S ribosomal protein L30","GeneID:1199119"
lcl_NC_004668.1_prot_WP_011109539.1_2154 ,EF_RS11090,NC_004668.1,-,2249859,2251745,ltrA,false,WP_011109539.1,"group II intron reverse transcriptase/maturase","GeneID:1201197"
lcl_NC_004671.1_prot_WP_010774278.1_3171 ,EF_RS15915,NC_004671.1,+,30365,32050,n.a,false,WP_010774278.1,"relaxase/mobilization nuclease domain_containing protein","GeneID:1202297"
lcl_NC_004668.1_prot_WP_002360057.1_1783 ,EF_RS09200,NC_004668.1,-,1860663,1862036,n.a,false,WP_002360057.1,"C4_dicarboxylate ABC transporter","GeneID:1200800"
lcl_NC_004668.1_prot_WP_002354811.1_2963 ,EF_RS15175,NC_004668.1,-,3078365,3079135,n.a,false,WP_002354811.1,"ABC transporter permease","GeneID:1202045"
lcl_NC_004669.1_prot_WP_001015311.1_3119 ,EF_RS16390,NC_004669.1,-,44622,45302,n.a,false,WP_001015311.1,"IS6_like element IS1216 family transposase","GeneID:1202226"
lcl_NC_004668.1_prot_WP_002360604.1_1011 ,EF_RS05310,NC_004668.1,-,1067396,1067701,n.a,false,WP_002360604.1,"DUF898 family protein","GeneID:1200000"
lcl_NC_004668.1_prot_WP_002356158.1_153 ,EF_RS00765,NC_004668.1,-,164365,165927,guaA,false,WP_002356158.1,"glutamine_hydrolyzing GMP synthase","GeneID:1199067"
lcl_NC_004668.1_prot_WP_002364633.1_901 ,EF_RS04670,NC_004668.1,+,940049,940864,n.a,false,WP_002364633.1,"TlyA family rRNA (cytidine_2'_O)_methyltransferase","GeneID:1199870"
lcl_NC_004668.1_prot_WP_002357561.1_1471 ,EF_RS07640,NC_004668.1,+,1537480,1538412,cysK,false,WP_002357561.1,"cysteine synthase A","GeneID:1200484"
lcl_NC_004668.1_prot_WP_002386999.1_786 ,EF_RS04090,NC_004668.1,+,818466,819635,n.a,false,WP_002386999.1,"cation transporter","GeneID:1199752"
lcl_NC_004668.1_prot_WP_002357951.1_1098 ,EF_RS05750,NC_004668.1,+,1157355,1157924,n.a,false,WP_002357951.1,"DUF1836 domain_containing protein","GeneID:1200091"
lcl_NC_004668.1_prot_WP_002393641.1_1956 ,EF_RS10090,NC_004668.1,-,2031763,2032182,n.a,false,WP_002393641.1,"hypothetical protein","GeneID:1200988"
lcl_NC_004668.1_prot_WP_002370162.1_3011 ,EF_RS15415,NC_004668.1,+,3139836,3140201,n.a,false,WP_002370162.1,"type II toxin_antitoxin system PemK/MazF family toxin","GeneID:1202096"
lcl_NC_004668.1_prot_WP_002359981.1_1941 ,EF_RS10015,NC_004668.1,-,2021039,2021623,n.a,false,WP_002359981.1,"hypothetical protein","GeneID:1200973"
lcl_NC_004668.1_prot_WP_002364433.1_2212 ,EF_RS11380,NC_004668.1,-,2317087,2318373,sufD,false,WP_002364433.1,"Fe_S cluster assembly protein SufD","GeneID:1201261"
lcl_NC_004668.1_prot_WP_002356030.1_18 ,EF_RS00090,NC_004668.1,+,23088,24080,manX,false,WP_002356030.1,"PTS mannose transporter subunit IIAB","GeneID:1198929"
lcl_NC_004668.1_prot_WP_002379233.1_171 ,EF_RS00855,NC_004668.1,-,183404,184342,n.a,false,WP_002379233.1,"iron_hydroxamate ABC transporter substrate_binding protein","GeneID:1199086"
lcl_NC_004668.1_prot_WP_002368715.1_2143 ,EF_RS11035,NC_004668.1,-,2236670,2238907,n.a,false,WP_002368715.1,"DUF4366 domain_containing protein","GeneID:44140620"
lcl_NC_004668.1_prot_WP_002369229.1_1717 ,EF_RS08870,NC_004668.1,-,1796177,1798012,n.a,false,WP_002369229.1,"beta_galactosidase","GeneID:1200733"
lcl_NC_004668.1_prot_WP_002382441.1_1714 ,EF_RS08855,NC_004668.1,-,1794309,1794665,n.a,false,WP_002382441.1,"helix_turn_helix domain_containing protein","GeneID:1200730"
lcl_NC_004668.1_prot_WP_002361422.1_941 ,EF_RS04875,NC_004668.1,-,980945,983590,ppdK,false,WP_002361422.1,"pyruvate; phosphate dikinase","GeneID:1199912"
lcl_NC_004668.1_prot_WP_002379246.1_103 ,EF_RS00515,NC_004668.1,+,120325,121593,n.a,false,WP_002379246.1,"reactive intermediate/imine deaminase","GeneID:1199016"
lcl_NC_004668.1_prot_WP_002365813.1_1801 ,EF_RS09290,NC_004668.1,+,1882889,1884070,n.a,false,WP_002365813.1,"multidrug effflux MFS transporter","GeneID:1200820"
lcl_NC_004668.1_prot_WP_002379286.1_3048 ,EF_RS15655,NC_004668.1,-,3187378,3188373,n.a,false,WP_002379286.1,"PTS glucitol/sorbitol transporter subunit IIB","GeneID:1202149"
lcl_NC_004668.1_prot_WP_002360471.1_1200 ,EF_RS06260,NC_004668.1,+,1263456,1263716,n.a,false,WP_002360471.1,"DUF2087 domain_containing protein","GeneID:1200196"
lcl_NC_004668.1_prot_WP_002387360.1_2814 ,EF_RS14430,NC_004668.1,-,2920991,2921467,n.a,false,WP_002387360.1,"PTS sugar transporter subunit IIB","GeneID:1201891"
lcl_NC_004668.1_prot_WP_002385349.1_391 ,EF_RS02100,NC_004668.1,+,395359,396366,n.a,false,WP_002385349.1,"sugar kinase","GeneID:1199340"
lcl_NC_004668.1_prot_WP_002383813.1_1872 ,EF_RS09655,NC_004668.1,-,1948550,1949362,n.a,false,WP_002383813.1,"hypothetical protein","GeneID:1200895"
lcl_NC_004668.1_prot_WP_002387337.1_2773 ,EF_RS14225,NC_004668.1,-,2872995,2874491,n.a,false,WP_002387337.1,"putative allantoin permease","GeneID:1201849"
lcl_NC_004668.1_prot_WP_002370653.1_215 ,EF_RS01075,NC_004668.1,+,214230,215405,n.a,false,WP_002370653.1,"amidohydrolase","GeneID:1199130"
lcl_NC_004668.1_prot_WP_010774229.1_2137 ,EF_RS11005,NC_004668.1,-,2223189,2232710,n.a,false,WP_010774229.1,"DEAD/DEAH box helicase family protein","GeneID:1201178"
lcl_NC_004668.1_prot_WP_002392915.1_152 ,EF_RS00760,NC_004668.1,+,163120,164286,n.a,false,WP_002392915.1,"site_specific integrase","GeneID:1199066"
lcl_NC_004668.1_prot_WP_002363016.1_425 ,EF_RS02270,NC_004668.1,+,429538,429957,n.a,false,WP_002363016.1,"PTS fructose transporter subunit IIA","GeneID:1199376"
lcl_NC_004668.1_prot_WP_002386608.1_1023 ,EF_RS05370,NC_004668.1,+,1079783,1083373,n.a,false,WP_002386608.1,"ATP_dependent helicase/deoxyribonuclease subunit B","GeneID:1200014"
lcl_NC_004668.1_prot_WP_002356760.1_2216 ,EF_RS11400,NC_004668.1,-,2321072,2321953,n.a,false,WP_002356760.1,"elongation factor Ts","GeneID:1201265"
lcl_NC_004668.1_prot_WP_002355971.1_3039 ,EF_RS15610,NC_004668.1,-,3178675,3179790,ychF,false,WP_002355971.1,"redox_regulated ATPase YchF","GeneID:1202139"
lcl_NC_004668.1_prot_WP_002356337.1_2570 ,EF_RS13175,NC_004668.1,+,2688457,2688624,n.a,false,WP_002356337.1,"DUF3042 family protein","GeneID:1201633"
lcl_NC_004668.1_prot_WP_002390706.1_2675 ,EF_RS13735,NC_004668.1,-,2776262,2776444,n.a,false,WP_002390706.1,"DUF3955 domain_containing protein","GeneID:1201748"
lcl_NC_004668.1_prot_WP_002387280.1_1863 ,EF_RS09610,NC_004668.1,-,1940558,1941445,n.a,false,WP_002387280.1,"DUF5309 domain_containing protein","GeneID:1200886"
lcl_NC_004668.1_prot_WP_161973578.1_1320 ,EF_RS06875,NC_004668.1,+,1402105,1402341,n.a,false,WP_161973578.1,"helix_turn_helix domain_containing protein","GeneID:1200324"
lcl_NC_004668.1_prot_WP_002368898.1_2393 ,EF_RS12290,NC_004668.1,+,2505908,2506453,n.a,false,WP_002368898.1,"ECF transporter S component","GeneID:1201449"
lcl_NC_004668.1_prot_WP_002397478.1_2581 ,EF_RS13230,NC_004668.1,+,2697203,2698336,n.a,false,WP_002397478.1,"DUF4950 domain_containing protein","GeneID:1201644"
lcl_NC_004668.1_prot_WP_002382735.1_2265 ,EF_RS11645,NC_004668.1,-,2368529,2369599,n.a,false,WP_002382735.1,"PDZ domain_containing protein","GeneID:1201316"
lcl_NC_004671.1_prot_WP_002405596.1_3186 ,EF_RS15990,NC_004671.1,+,42132,43472,n.a,false,WP_002405596.1,"glycosyltransferase family 2 protein","GeneID:1202315"
lcl_NC_004668.1_prot_WP_002379203.1_912 ,EF_RS04725,NC_004668.1,+,950371,951741,n.a,false,WP_002379203.1,"UDP_N_acetylmuramoyl_L_alanine__D_glutamate ligase","GeneID:1199881"
lcl_NC_004668.1_prot_WP_002358780.1_763 ,EF_RS03975,NC_004668.1,+,793924,795237,n.a,false,WP_002358780.1,"PTS sugar transporter subunit IIC","GeneID:1199727"
lcl_NC_004668.1_prot_WP_002382760.1_2234 ,EF_RS11490,NC_004668.1,+,2337040,2337897,n.a,false,WP_002382760.1,"kinase/pyrophosphorylase","GeneID:1201285"
lcl_NC_004668.1_prot_1738 ,EF_RS08975,NC_004668.1,-,1815784,1816680,n.a,true,n.a,"4Fe_4S binding protein","GeneID:1200750"
lcl_NC_004668.1_prot_WP_002357448.1_1560 ,EF_RS08085,NC_004668.1,-,1632686,1633201,msrA,false,WP_002357448.1,"peptide_methionine (S)_S_oxide reductase MsrA","GeneID:1200575"
lcl_NC_004668.1_prot_WP_002358181.1_485 ,EF_RS02575,NC_004668.1,+,484860,485051,cylL_S,false,WP_002358181.1,"lantipeptide cytolysin subunit CylL_S","GeneID:1199438"
lcl_NC_004668.1_prot_WP_002357164.1_1772 ,EF_RS09145,NC_004668.1,-,1850439,1850924,n.a,false,WP_002357164.1,"enoyl_CoA hydratase","GeneID:1200787"
lcl_NC_004668.1_prot_WP_002390604.1_1380 ,EF_RS07180,NC_004668.1,+,1442737,1443843,n.a,false,WP_002390604.1,"N_acetylmuramoyl_L_alanine amidase","GeneID:1200388"
lcl_NC_004668.1_prot_WP_010714147.1_2842 ,EF_RS14570,NC_004668.1,-,2947739,2952019,n.a,false,WP_010714147.1,"WxL domain_containing protein","GeneID:1201921"
lcl_NC_004668.1_prot_WP_002365057.1_2522 ,EF_RS12935,NC_004668.1,+,2641443,2642081,n.a,false,WP_002365057.1,"CBS domain_containing protein","GeneID:1201585"
lcl_NC_004668.1_prot_WP_002358841.1_848 ,EF_RS04400,NC_004668.1,+,888874,889548,n.a,false,WP_002358841.1,"response regulator transcription factor","GeneID:1199815"
lcl_NC_004668.1_prot_WP_002357107.1_1808 ,EF_RS09325,NC_004668.1,-,1890279,1891070,n.a,false,WP_002357107.1,"PTS sugar transporter subunit IIC","GeneID:1200830"
lcl_NC_004668.1_prot_WP_010774173.1_522 ,EF_RS02760,NC_004668.1,+,527240,529810,n.a,false,WP_010774173.1,"sensor histidine kinase KdpD","GeneID:1199477"
lcl_NC_004668.1_prot_WP_002379298.1_978 ,EF_RS05140,NC_004668.1,+,1035916,1037133,n.a,false,WP_002379298.1,"amidohydrolase family protein","GeneID:1199966"
lcl_NC_004668.1_prot_WP_002387408.1_2953 ,EF_RS15125,NC_004668.1,-,3070588,3071406,n.a,false,WP_002387408.1,"membrane protein","GeneID:1202035"
lcl_NC_004668.1_prot_WP_002355315.1_406 ,EF_RS02175,NC_004668.1,-,409689,411170,n.a,false,WP_002355315.1,"peptide MFS transporter","GeneID:1199355"
lcl_NC_004669.1_prot_WP_002387615.1_3088 ,EF_RS16235,NC_004669.1,-,12615,13304,n.a,false,WP_002387615.1,"IS6 family transposase","GeneID:1202191"
lcl_NC_004668.1_prot_WP_002357093.1_1817 ,EF_RS09370,NC_004668.1,-,1901510,1902511,gap,false,WP_002357093.1,"type I glyceraldehyde_3_phosphate dehydrogenase","GeneID:1200839"
lcl_NC_004668.1_prot_WP_002357242.1_1678 ,EF_RS08675,NC_004668.1,-,1751423,1752595,n.a,false,WP_002357242.1,"SIS domain_containing protein","GeneID:1200694"
lcl_NC_004668.1_prot_WP_002362343.1_2572 ,EF_RS13185,NC_004668.1,-,2690639,2690989,n.a,false,WP_002362343.1,"DUF488 domain_containing protein","GeneID:1201635"
lcl_NC_004668.1_prot_WP_002399587.1_1968 ,EF_RS10155,NC_004668.1,-,2038081,2038413,n.a,false,WP_002399587.1,"hypothetical protein","GeneID:1201003"
lcl_NC_004668.1_prot_WP_002356899.1_2024 ,EF_RS10435,NC_004668.1,+,2100979,2101320,n.a,false,WP_002356899.1,"hypothetical protein","GeneID:1201060"
lcl_NC_004668.1_prot_WP_002356203.1_188 ,EF_RS00940,NC_004668.1,+,200106,200396,n.a,false,WP_002356203.1,"50S ribosomal protein L23","GeneID:1199103"
lcl_NC_004668.1_prot_WP_002387012.1_813 ,EF_RS04225,NC_004668.1,+,855603,856463,n.a,false,WP_002387012.1,"hypothetical protein","GeneID:1199779"
lcl_NC_004668.1_prot_WP_010774224.1_1985 ,EF_RS10240,NC_004668.1,+,2047004,2048146,n.a,false,WP_010774224.1,"site_specific integrase","GeneID:1201021"
lcl_NC_004668.1_prot_WP_002387186.1_2504 ,EF_RS12845,NC_004668.1,-,2624643,2626142,n.a,false,WP_002387186.1,"amino acid permease","GeneID:1201566"
lcl_NC_004668.1_prot_WP_002363656.1_976 ,EF_RS05130,NC_004668.1,+,1033007,1034668,n.a,false,WP_002363656.1,"peptide ABC transporter substrate_binding protein","GeneID:1199964"
lcl_NC_004671.1_prot_WP_010774273.1_3161 ,EF_RS15865,NC_004671.1,+,18283,20673,n.a,false,WP_010774273.1,"conjugal transfer protein TraC","GeneID:1202287"
lcl_NC_004668.1_prot_WP_002386995.1_779 ,EF_RS04055,NC_004668.1,+,810281,811576,n.a,false,WP_002386995.1,"hypothetical protein","GeneID:1199745"
lcl_NC_004668.1_prot_WP_002356635.1_2314 ,EF_RS11890,NC_004668.1,-,2426195,2427631,n.a,false,WP_002356635.1,"helix_turn_helix domain_containing protein","GeneID:1201367"
lcl_NC_004668.1_prot_WP_002387480.1_109 ,EF_RS00545,NC_004668.1,-,126108,126485,n.a,false,WP_002387480.1,"hypothetical protein","GeneID:1199023"
lcl_NC_004668.1_prot_WP_002379250.1_97 ,EF_RS00485,NC_004668.1,-,113349,114029,n.a,false,WP_002379250.1,"type 1 glutamine amidotransferase domain_containing protein","GeneID:1199010"
lcl_NC_004668.1_prot_WP_002356224.1_208 ,EF_RS01040,NC_004668.1,+,210095,210313,infA,false,WP_002356224.1,"translation initiation factor IF_1","GeneID:1199123"
lcl_NC_004668.1_prot_WP_002358867.1_883 ,EF_RS04575,NC_004668.1,+,926343,926642,n.a,false,WP_002358867.1,"hypothetical protein","GeneID:1199851"
lcl_NC_004668.1_prot_WP_002362491.1_2555 ,EF_RS13100,NC_004668.1,-,2673591,2674244,n.a,false,WP_002362491.1,"cobalt ABC transporter permease","GeneID:1201618"
lcl_NC_004668.1_prot_WP_002358039.1_1022 ,EF_RS05365,NC_004668.1,+,1079124,1079672,lepB,false,WP_002358039.1,"signal peptidase I","GeneID:1200013"
lcl_NC_004671.1_prot_WP_002410303.1_3183 ,EF_RS15975,NC_004671.1,+,39324,39644,n.a,false,WP_002410303.1,"hypothetical protein","GeneID:1202312"
lcl_NC_004668.1_prot_WP_002379416.1_1298 ,EF_RS06765,NC_004668.1,+,1378053,1380155,cadA,false,WP_002379416.1,"cadmium_translocating P_type ATPase","GeneID:1200300"
lcl_NC_004668.1_prot_1468 ,EF_RS07625,NC_004668.1,+,1532799,1534794,tkt,true,n.a,"transketolase","GeneID:1200481"
lcl_NC_004668.1_prot_WP_002354981.1_2834 ,EF_RS14530,NC_004668.1,+,2938139,2938702,n.a,false,WP_002354981.1,"peptide deformylase","GeneID:1201912"
lcl_NC_004668.1_prot_WP_002359286.1_117 ,EF_RS00585,NC_004668.1,-,134630,134812,n.a,false,WP_002359286.1,"hypothetical protein","GeneID:1199031"
lcl_NC_004668.1_prot_WP_002355092.1_2744 ,EF_RS14080,NC_004668.1,-,2840812,2841213,n.a,false,WP_002355092.1,"LPXTG cell wall anchor domain_containing protein","GeneID:1201820"
lcl_NC_004668.1_prot_WP_010706514.1_1974 ,EF_RS10185,NC_004668.1,-,2042283,2042615,n.a,false,WP_010706514.1,"hypothetical protein","GeneID:1201009"
lcl_NC_004668.1_prot_WP_010773630.1_2160 ,EF_RS11120,NC_004668.1,-,2255995,2256822,n.a,false,WP_010773630.1,"phosphoadenosine phosphosulfate reductase family protein","GeneID:1201203"
lcl_NC_004668.1_prot_WP_002362072.1_1910 ,EF_RS09850,NC_004668.1,-,1985448,1987529,n.a,false,WP_002362072.1,"DNA topoisomerase III","GeneID:1200936"
lcl_NC_004668.1_prot_WP_002355366.1_442 ,EF_RS02355,NC_004668.1,-,446495,446725,n.a,false,WP_002355366.1,"helix_turn_helix domain_containing protein","GeneID:1199394"
lcl_NC_004668.1_prot_WP_010714093.1_2592 ,EF_RS13290,NC_004668.1,-,2705850,2706401,n.a,false,WP_010714093.1,"hypothetical protein","GeneID:1201657"
lcl_NC_004668.1_prot_WP_002361478.1_49 ,EF_RS00245,NC_004668.1,-,54156,55025,n.a,false,WP_002361478.1,"DNA polymerase III subunit epsilon","GeneID:1198961"
lcl_NC_004668.1_prot_WP_002360384.1_1400 ,EF_RS07285,NC_004668.1,-,1462117,1462650,n.a,false,WP_002360384.1,"hypothetical protein","GeneID:1200409"
lcl_NC_004668.1_prot_WP_002360627.1_979 ,EF_RS05145,NC_004668.1,+,1037368,1037847,n.a,false,WP_002360627.1,"GAF domain_containing protein","GeneID:1199967"
lcl_NC_004668.1_prot_WP_002362361.1_2647 ,EF_RS13570,NC_004668.1,-,2748574,2749761,n.a,false,WP_002362361.1,"nucleotidyltransferase","GeneID:1201715"
lcl_NC_004668.1_prot_WP_002358125.1_1007 ,EF_RS05285,NC_004668.1,-,1065022,1065315,n.a,false,WP_002358125.1,"hypothetical protein","GeneID:1199997"
lcl_NC_004668.1_prot_WP_002359616.1_2397 ,EF_RS12310,NC_004668.1,-,2509725,2511593,n.a,false,WP_002359616.1,"ABC transporter ATP_binding protein","GeneID:1201453"
lcl_NC_004668.1_prot_WP_002362542.1_2479 ,EF_RS12720,NC_004668.1,-,2595243,2596019,n.a,false,WP_002362542.1,"WxL domain_containing protein","GeneID:1201539"
lcl_NC_004668.1_prot_WP_002359679.1_2308 ,EF_RS11860,NC_004668.1,-,2421096,2421914,n.a,false,WP_002359679.1,"ABC transporter substrate_binding protein","GeneID:1201360"
lcl_NC_004668.1_prot_WP_002366997.1_2191 ,EF_RS11275,NC_004668.1,-,2289279,2289920,n.a,false,WP_002366997.1,"glycoside hydrolase family 73 protein","GeneID:1201236"
lcl_NC_004668.1_prot_WP_002358601.1_558 ,EF_RS02945,NC_004668.1,-,568182,568742,amaP,false,WP_002358601.1,"alkaline shock response membrane anchor protein AmaP","GeneID:1199509"
lcl_NC_004668.1_prot_WP_002360778.1_464 ,EF_RS02470,NC_004668.1,+,470536,471321,n.a,false,WP_002360778.1,"ArsR family transcriptional regulator","GeneID:1199418"
lcl_NC_004668.1_prot_WP_002392526.1_2749 ,EF_RS14105,NC_004668.1,-,2846146,2848167,n.a,false,WP_002392526.1,"DNA mismatch repair protein MutS","GeneID:1201825"
lcl_NC_004671.1_prot_WP_011109627.1_3180 ,EF_RS15960,NC_004671.1,+,37464,37958,n.a,false,WP_011109627.1,"hypothetical protein","GeneID:1202308"
lcl_NC_004668.1_prot_WP_002387062.1_2169 ,EF_RS11165,NC_004668.1,-,2261591,2262733,dcm,false,WP_002387062.1,"DNA (cytosine_5_)_methyltransferase","GeneID:1201211"
lcl_NC_004668.1_prot_WP_010714138.1_2721 ,EF_RS13965,NC_004668.1,-,2821725,2821904,n.a,false,WP_010714138.1,"hypothetical protein","GeneID:44140630"
lcl_NC_004668.1_prot_WP_002387080.1_2233 ,EF_RS11485,NC_004668.1,-,2336501,2336941,n.a,false,WP_002387080.1,"transcriptional repressor","GeneID:1201284"
lcl_NC_004668.1_prot_WP_002379409.1_1279 ,EF_RS06670,NC_004668.1,+,1359538,1360656,n.a,false,WP_002379409.1,"Nif3_like dinuclear metal center hexameric protein","GeneID:1200281"
lcl_NC_004668.1_prot_700 ,EF_RS03655,NC_004668.1,+,724593,725387,n.a,true,n.a,"hypothetical protein","GeneID:1199660"
lcl_NC_004668.1_prot_WP_002386002.1_1045 ,EF_RS05480,NC_004668.1,+,1105752,1106921,n.a,false,WP_002386002.1,"N_acetyldiaminopimelate deacetylase","GeneID:1200036"
lcl_NC_004668.1_prot_WP_002357187.1_1705 ,EF_RS08810,NC_004668.1,+,1785067,1785561,n.a,false,WP_002357187.1,"PTS sugar transporter subunit IIA","GeneID:1200720"
lcl_NC_004668.1_prot_WP_002357827.1_1208 ,EF_RS06300,NC_004668.1,+,1273925,1274464,grpE,false,WP_002357827.1,"nucleotide exchange factor GrpE","GeneID:1200204"
lcl_NC_004668.1_prot_WP_002381040.1_2978 ,EF_RS15250,NC_004668.1,+,3096557,3096886,n.a,false,WP_002381040.1,"hypothetical protein","GeneID:1202060"
lcl_NC_004668.1_prot_WP_002379176.1_818 ,EF_RS04250,NC_004668.1,+,860357,861463,n.a,false,WP_002379176.1,"iron_containing alcohol dehydrogenase family protein","GeneID:1199784"
lcl_NC_004668.1_prot_WP_002383201.1_2933 ,EF_RS15025,NC_004668.1,-,3049039,3049464,n.a,false,WP_002383201.1,"Rrf2 family transcriptional regulator","GeneID:1202014"
lcl_NC_004668.1_prot_WP_002399965.1_1131 ,EF_RS05915,NC_004668.1,+,1191546,1192436,n.a,false,WP_002399965.1,"helix_turn_helix transcriptional regulator","GeneID:1200124"
lcl_NC_004668.1_prot_WP_002368703.1_2133 ,EF_RS10985,NC_004668.1,-,2220066,2221478,n.a,false,WP_002368703.1,"relaxase/mobilization nuclease domain_containing protein","GeneID:1201174"
lcl_NC_004668.1_prot_WP_002356056.1_42 ,EF_RS00210,NC_004668.1,+,49644,50042,n.a,false,WP_002356056.1,"Mini_ribonuclease 3","GeneID:1198954"
lcl_NC_004668.1_prot_WP_010774215.1_1640 ,EF_RS08485,NC_004668.1,-,1713273,1714589,n.a,false,WP_010774215.1,"DEAD/DEAH box helicase family protein","GeneID:1200656"
lcl_NC_004668.1_prot_WP_002358021.1_1037 ,EF_RS05440,NC_004668.1,+,1099699,1100157,n.a,false,WP_002358021.1,"PTS sugar transporter subunit IIA","GeneID:1200028"
lcl_NC_004668.1_prot_WP_002355808.1_847 ,EF_RS04395,NC_004668.1,+,888561,888785,n.a,false,WP_002355808.1,"hypothetical protein","GeneID:1199814"
lcl_NC_004668.1_prot_WP_010714142.1_2725 ,EF_RS13985,NC_004668.1,-,2825362,2825658,n.a,false,WP_010714142.1,"hypothetical protein","GeneID:1201802"
lcl_NC_004668.1_prot_WP_002358594.1_551 ,EF_RS02910,NC_004668.1,+,562902,563132,n.a,false,WP_002358594.1,"hypothetical protein","GeneID:1199503"
lcl_NC_004670.1_prot_3205 ,EF_RS16085,NC_004670.1,+,,2725,n.a,true,n.a,"DUF334 domain_containing protein","GeneID:1202253"
lcl_NC_004668.1_prot_WP_002356033.1_21 ,EF_RS00105,NC_004668.1,+,26014,26391,n.a,false,WP_002356033.1,"DUF956 family protein","GeneID:1198932"
lcl_NC_004668.1_prot_WP_002357693.1_1309 ,EF_RS06820,NC_004668.1,-,1391549,1392055,n.a,false,WP_002357693.1,"hypothetical protein","GeneID:1200312"
lcl_NC_004668.1_prot_WP_002387600.1_3022 ,EF_RS15470,NC_004668.1,-,3149192,3150286,n.a,false,WP_002387600.1,"DUF917 domain_containing protein","GeneID:1202110"
lcl_NC_004668.1_prot_WP_002357444.1_1563 ,EF_RS08100,NC_004668.1,-,1634867,1635709,n.a,false,WP_002357444.1,"DegV family protein","GeneID:1200578"
lcl_NC_004668.1_prot_WP_002355899.1_916 ,EF_RS04745,NC_004668.1,+,955493,956725,ftsZ,false,WP_002355899.1,"cell division protein FtsZ","GeneID:1199885"
lcl_NC_004668.1_prot_WP_002382795.1_2187 ,EF_RS11255,NC_004668.1,-,2284828,2285943,purK,false,WP_002382795.1,"5_(carboxyamino)imidazole ribonucleotide synthase","GeneID:1201231"
lcl_NC_004668.1_prot_WP_002354835.1_2945 ,EF_RS15085,NC_004668.1,-,3059203,3059592,n.a,false,WP_002354835.1,"LPXTG cell wall anchor domain_containing protein","GeneID:1202026"
lcl_NC_004668.1_prot_WP_002382306.1_1406 ,EF_RS07315,NC_004668.1,+,1467716,1469368,n.a,false,WP_002382306.1,"peptide ABC transporter substrate_binding protein","GeneID:1200416"
lcl_NC_004668.1_prot_WP_002354782.1_2986 ,EF_RS15290,NC_004668.1,-,3101194,3101661,n.a,false,WP_002354782.1,"DNA starvation/stationary phase protection protein","GeneID:1202068"
lcl_NC_004668.1_prot_WP_002391692.1_2384 ,EF_RS12245,NC_004668.1,-,2492597,2493907,n.a,false,WP_002391692.1,"YgeY family selenium metabolism_linked hydrolase","GeneID:1201439"
lcl_NC_004669.1_prot_WP_002387613.1_3092 ,EF_RS16255,NC_004669.1,-,15830,16585,n.a,false,WP_002387613.1,"hypothetical protein","GeneID:1202195"
lcl_NC_004668.1_prot_WP_002357617.1_1431 ,EF_RS07440,NC_004668.1,-,1497779,1497997,n.a,false,WP_002357617.1,"ferredoxin","GeneID:1200443"
lcl_NC_004668.1_prot_WP_002387203.1_2553 ,EF_RS13090,NC_004668.1,-,2672145,2672741,recR,false,WP_002387203.1,"recombination protein RecR","GeneID:1201616"
