seq_id,locus_tag,origin,strand,start,end,gene,pseudo,prot_id,prot_name,annot
lcl_NZ_CP013994.1_prot_WP_002303625.1_383 ,AWJ25_RS01930,NZ_CP013994.1,+,392507,393148,n.a,false,WP_002303625.1,"amino acid ABC transporter permease","n.a"
lcl_NZ_CP013995.1_prot_WP_002299888.1_3119 ,AWJ25_RS16230,NZ_CP013995.1,-,288334,289500,n.a,false,WP_002299888.1,"EpaQ family protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002289201.1_43 ,AWJ25_RS00215,NZ_CP013994.1,+,49239,50372,n.a,false,WP_002289201.1,"ABC transporter permease","n.a"
lcl_NZ_CP013994.1_prot_WP_002291179.1_2156 ,AWJ25_RS11135,NZ_CP013994.1,-,2204609,2204947,n.a,false,WP_002291179.1,"glycine cleavage system protein H","n.a"
lcl_NZ_CP013994.1_prot_WP_002293881.1_985 ,AWJ25_RS05110,NZ_CP013994.1,-,1004768,1005247,n.a,false,WP_002293881.1,"ArgR family transcriptional regulator","n.a"
lcl_NZ_CP013994.1_prot_WP_002289023.1_2784 ,AWJ25_RS14455,NZ_CP013994.1,-,2929473,2931407,n.a,false,WP_002289023.1,"NAD(P)/FAD_dependent oxidoreductase","n.a"
lcl_NZ_CP013995.1_prot_WP_002303116.1_3069 ,AWJ25_RS15975,NZ_CP013995.1,-,238691,239113,n.a,false,WP_002303116.1,"hypothetical protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002288817.1_1673 ,AWJ25_RS08575,NZ_CP013994.1,-,1724563,1725864,n.a,false,WP_002288817.1,"PTS sugar transporter subunit IIC","n.a"
lcl_NZ_CP013996.1_prot_WP_002305817.1_3245 ,AWJ25_RS16855,NZ_CP013996.1,-,23008,23619,n.a,false,WP_002305817.1,"recombinase family protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002286843.1_2222 ,AWJ25_RS11465,NZ_CP013994.1,-,2275131,2276081,n.a,false,WP_002286843.1,"metal ABC transporter substrate_binding protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002303601.1_353 ,AWJ25_RS01775,NZ_CP013994.1,+,363086,363526,n.a,false,WP_002303601.1,"PTS sugar transporter subunit IIA","n.a"
lcl_NZ_CP013994.1_prot_WP_002294738.1_2401 ,AWJ25_RS12380,NZ_CP013994.1,-,2483230,2483772,n.a,false,WP_002294738.1,"DNA_binding protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002296872.1_101 ,AWJ25_RS00505,NZ_CP013994.1,+,96197,99778,smc,false,WP_002296872.1,"chromosome segregation protein SMC","n.a"
lcl_NZ_CP013994.1_prot_WP_002290885.1_563 ,AWJ25_RS02905,NZ_CP013994.1,+,580512,580778,n.a,false,WP_002290885.1,"IreB family regulatory phosphoprotein","n.a"
lcl_NZ_CP013994.1_prot_WP_002285883.1_2584 ,AWJ25_RS13320,NZ_CP013994.1,-,2697203,2698915,n.a,false,WP_002285883.1,"ABC transporter ATP_binding protein","n.a"
lcl_NZ_CP013995.1_prot_WP_002302844.1_3092 ,AWJ25_RS16100,NZ_CP013995.1,-,259494,259916,n.a,false,WP_002302844.1,"hypothetical protein","n.a"
lcl_NZ_CP013996.1_prot_WP_000443455.1_3235 ,AWJ25_RS16805,NZ_CP013996.1,+,10568,12043,n.a,false,WP_000443455.1,"RNA_directed DNA polymerase","n.a"
lcl_NZ_CP013994.1_prot_WP_002286063.1_1322 ,AWJ25_RS06785,NZ_CP013994.1,-,1350321,1350995,n.a,false,WP_002286063.1,"response regulator transcription factor","n.a"
lcl_NZ_CP013994.1_prot_WP_002289113.1_1456 ,AWJ25_RS07470,NZ_CP013994.1,-,1493334,1493678,n.a,false,WP_002289113.1,"metal_sulfur cluster assembly factor","n.a"
lcl_NZ_CP013994.1_prot_WP_002305703.1_862 ,AWJ25_RS04465,NZ_CP013994.1,+,880101,880238,n.a,false,WP_002305703.1,"DUF3789 domain_containing protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002302982.1_569 ,AWJ25_RS02935,NZ_CP013994.1,-,584593,586233,maeA,false,WP_002302982.1,"NAD_dependent malic enzyme","n.a"
lcl_NZ_CP013994.1_prot_WP_002297319.1_2741 ,AWJ25_RS14240,NZ_CP013994.1,-,2879452,2879829,n.a,false,WP_002297319.1,"hypothetical protein","n.a"
lcl_NZ_CP013994.1_prot_WP_010729356.1_1583 ,AWJ25_RS08110,NZ_CP013994.1,-,1627726,1628244,msrA,false,WP_010729356.1,"peptide_methionine (S)_S_oxide reductase MsrA","n.a"
lcl_NZ_CP013994.1_prot_1459 ,AWJ25_RS07485,NZ_CP013994.1,-,1495454,1497830,n.a,true,n.a,"DEAD/DEAH box helicase","n.a"
lcl_NZ_CP013994.1_prot_WP_002295776.1_1445 ,AWJ25_RS07405,NZ_CP013994.1,+,1487116,1487544,n.a,false,WP_002295776.1,"hypothetical protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002287305.1_321 ,AWJ25_RS01605,NZ_CP013994.1,+,323860,324222,n.a,false,WP_002287305.1,"DUF1827 family protein","n.a"
lcl_NZ_CP013994.1_prot_WP_010729325.1_1152 ,AWJ25_RS05925,NZ_CP013994.1,+,1187195,1188106,n.a,false,WP_010729325.1,"LPXTG cell wall anchor domain_containing protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002295905.1_1302 ,AWJ25_RS06685,NZ_CP013994.1,+,1329384,1330457,n.a,false,WP_002295905.1,"hypothetical protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002292812.1_622 ,AWJ25_RS03205,NZ_CP013994.1,+,643548,644846,n.a,false,WP_002292812.1,"phosphopyruvate hydratase","n.a"
lcl_NZ_CP013996.1_prot_WP_023843711.1_3268 ,AWJ25_RS18360,NZ_CP013996.1,-,39761,39901,n.a,false,WP_023843711.1,"hypothetical protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002303569.1_1676 ,AWJ25_RS08590,NZ_CP013994.1,-,1727969,1729381,n.a,false,WP_002303569.1,"PTS acetylglucosamine transporter subunit IIB","n.a"
lcl_NZ_CP013995.1_prot_WP_044383143.1_2969 ,AWJ25_RS15480,NZ_CP013995.1,-,146869,150018,n.a,false,WP_044383143.1,"type I restriction endonuclease subunit R","n.a"
lcl_NZ_CP013994.1_prot_WP_002305694.1_774 ,AWJ25_RS04010,NZ_CP013994.1,-,807224,807481,n.a,false,WP_002305694.1,"hypothetical protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002294600.1_296 ,AWJ25_RS01475,NZ_CP013994.1,+,298625,298771,n.a,false,WP_002294600.1,"EntF family bacteriocin induction factor","n.a"
lcl_NZ_CP013994.1_prot_WP_002294542.1_1886 ,AWJ25_RS09755,NZ_CP013994.1,-,1940070,1940471,ftsL,false,WP_002294542.1,"cell division protein FtsL","n.a"
lcl_NZ_CP013994.1_prot_WP_000222572.1_1047 ,AWJ25_RS05390,NZ_CP013994.1,-,1069940,1070893,n.a,false,WP_000222572.1,"IS30 family transposase","n.a"
lcl_NZ_CP013994.1_prot_WP_002287105.1_776 ,AWJ25_RS04020,NZ_CP013994.1,+,809427,810401,n.a,false,WP_002287105.1,"choloylglycine hydrolase family protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002289238.1_381 ,AWJ25_RS01920,NZ_CP013994.1,+,389105,391270,acm,false,WP_002289238.1,"collagen_binding MSCRAMM adhesin Acm","n.a"
lcl_NZ_CP013994.1_prot_WP_002289611.1_1392 ,AWJ25_RS17420,NZ_CP013994.1,+,1429911,1430444,n.a,false,WP_002289611.1,"hypothetical protein","n.a"
lcl_NZ_CP013995.1_prot_WP_002330591.1_3164 ,AWJ25_RS16465,NZ_CP013995.1,-,323740,325332,n.a,false,WP_002330591.1,"hypothetical protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002305377.1_1925 ,AWJ25_RS09965,NZ_CP013994.1,-,1976885,1977067,n.a,false,WP_002305377.1,"hypothetical protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002287349.1_2624 ,AWJ25_RS13665,NZ_CP013994.1,+,2751805,2752578,n.a,false,WP_002287349.1,"hypothetical protein","n.a"
lcl_NZ_CP013995.1_prot_WP_010729806.1_3042 ,AWJ25_RS15845,NZ_CP013995.1,-,215191,217914,n.a,false,WP_010729806.1,"PRD domain_containing protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002294581.1_271 ,AWJ25_RS01350,NZ_CP013994.1,+,273226,274113,n.a,false,WP_002294581.1,"alpha/beta fold hydrolase","n.a"
lcl_NZ_CP013994.1_prot_WP_096157771.1_657 ,AWJ25_RS03395,NZ_CP013994.1,+,676771,677872,prfB,false,WP_096157771.1,"peptide chain release factor 2","n.a"
lcl_NZ_CP013994.1_prot_WP_002296526.1_1009 ,AWJ25_RS05225,NZ_CP013994.1,-,1034386,1034838,n.a,false,WP_002296526.1,"helix_turn_helix domain_containing protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002294855.1_761 ,AWJ25_RS03935,NZ_CP013994.1,+,791058,791498,n.a,false,WP_002294855.1,"CopY/TcrY family copper transport repressor","n.a"
lcl_NZ_CP013994.1_prot_WP_002288366.1_7 ,AWJ25_RS00035,NZ_CP013994.1,+,8915,9214,n.a,false,WP_002288366.1,"30S ribosomal protein S6","n.a"
lcl_NZ_CP013994.1_prot_WP_010729404.1_1904 ,AWJ25_RS09845,NZ_CP013994.1,-,1953479,1954393,n.a,false,WP_010729404.1,"PTS mannose/fructose/sorbose transporter family subunit IID","n.a"
lcl_NZ_CP013994.1_prot_WP_002288134.1_2769 ,AWJ25_RS14380,NZ_CP013994.1,-,2906034,2906903,n.a,false,WP_002288134.1,"sugar ABC transporter permease","n.a"
lcl_NZ_CP013994.1_prot_WP_002311649.1_2701 ,AWJ25_RS14050,NZ_CP013994.1,+,2835855,2836199,n.a,false,WP_002311649.1,"hypothetical protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002294608.1_304 ,AWJ25_RS01515,NZ_CP013994.1,+,306898,307419,n.a,false,WP_002294608.1,"RDD family protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002287021.1_2026 ,AWJ25_RS10480,NZ_CP013994.1,-,2061632,2063731,n.a,false,WP_002287021.1,"glycoside hydrolase","n.a"
lcl_NZ_CP013994.1_prot_WP_002289093.1_2492 ,AWJ25_RS12855,NZ_CP013994.1,-,2580642,2581589,prmA,false,WP_002289093.1,"50S ribosomal protein L11 methyltransferase","n.a"
lcl_NZ_CP013994.1_prot_WP_002286009.1_2532 ,AWJ25_RS13070,NZ_CP013994.1,-,2626448,2627422,n.a,false,WP_002286009.1,"sugar ABC transporter permease","n.a"
lcl_NZ_CP013996.1_prot_WP_000195429.1_3244 ,AWJ25_RS16850,NZ_CP013996.1,-,20805,21977,n.a,false,WP_000195429.1,"IS256_like element IS256 family transposase","n.a"
lcl_NZ_CP013994.1_prot_WP_002302440.1_456 ,AWJ25_RS02330,NZ_CP013994.1,-,479980,481281,n.a,false,WP_002302440.1,"ISL3 family transposase","n.a"
lcl_NZ_CP013994.1_prot_WP_002287730.1_2126 ,AWJ25_RS10990,NZ_CP013994.1,-,2176859,2177185,n.a,false,WP_002287730.1,"hypothetical protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002295336.1_1672 ,AWJ25_RS08570,NZ_CP013994.1,-,1724276,1724536,n.a,false,WP_002295336.1,"diacylglycerol kinase","n.a"
lcl_NZ_CP013994.1_prot_WP_002289225.1_2006 ,AWJ25_RS10375,NZ_CP013994.1,-,2039286,2040704,n.a,false,WP_002289225.1,"PTS fructose transporter subunit IIBC","n.a"
lcl_NZ_CP013994.1_prot_WP_000222572.1_2015 ,AWJ25_RS10425,NZ_CP013994.1,+,2050778,2051731,n.a,false,WP_000222572.1,"IS30 family transposase","n.a"
lcl_NZ_CP013994.1_prot_WP_002289649.1_1515 ,AWJ25_RS07765,NZ_CP013994.1,-,1560117,1560740,n.a,false,WP_002289649.1,"hypothetical protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002289205.1_40 ,AWJ25_RS00200,NZ_CP013994.1,+,45926,46324,n.a,false,WP_002289205.1,"cytidine deaminase","n.a"
lcl_NZ_CP013995.1_prot_WP_002290371.1_2948 ,AWJ25_RS15375,NZ_CP013995.1,-,126984,128243,n.a,false,WP_002290371.1,"extracellular solute_binding protein","n.a"
lcl_NZ_CP013994.1_prot_WP_074394665.1_816 ,AWJ25_RS04220,NZ_CP013994.1,+,841662,841967,n.a,false,WP_074394665.1,"hypothetical protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002305697.1_782 ,AWJ25_RS04050,NZ_CP013994.1,+,815451,817922,n.a,false,WP_002305697.1,"cation_translocating P_type ATPase","n.a"
lcl_NZ_CP013994.1_prot_WP_002289025.1_2785 ,AWJ25_RS14460,NZ_CP013994.1,+,2931709,2932644,n.a,false,WP_002289025.1,"FMN_binding protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002289315.1_224 ,AWJ25_RS01125,NZ_CP013994.1,+,230668,231357,n.a,false,WP_002289315.1,"hypothetical protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002289862.1_231 ,AWJ25_RS01160,NZ_CP013994.1,-,236914,237264,n.a,false,WP_002289862.1,"peptidase","n.a"
lcl_NZ_CP013994.1_prot_WP_002286185.1_2509 ,AWJ25_RS12940,NZ_CP013994.1,+,2594507,2596261,ade,false,WP_002286185.1,"adenine deaminase","n.a"
lcl_NZ_CP013994.1_prot_WP_002287377.1_2612 ,AWJ25_RS13605,NZ_CP013994.1,-,2738752,2740821,pknB,false,WP_002287377.1,"Stk1 family PASTA domain_containing Ser/Thr kinase","n.a"
lcl_NZ_CP013994.1_prot_WP_016922444.1_822 ,AWJ25_RS17265,NZ_CP013994.1,+,845583,846128,n.a,false,WP_016922444.1,"helix_turn_helix transcriptional regulator","n.a"
lcl_NZ_CP013994.1_prot_WP_106913778.1_2735 ,AWJ25_RS14210,NZ_CP013994.1,+,2875602,2876126,n.a,false,WP_106913778.1,"IS30 family transposase","n.a"
lcl_NZ_CP013994.1_prot_WP_002292763.1_661 ,AWJ25_RS03415,NZ_CP013994.1,+,681477,682334,pstS,false,WP_002292763.1,"phosphate ABC transporter substrate_binding protein PstS","n.a"
lcl_NZ_CP013994.1_prot_WP_002287775.1_945 ,AWJ25_RS04905,NZ_CP013994.1,-,966193,967992,n.a,false,WP_002287775.1,"glycerophosphoryl diester phosphodiesterase","n.a"
lcl_NZ_CP013994.1_prot_WP_002289029.1_2787 ,AWJ25_RS14470,NZ_CP013994.1,+,2933850,2934803,menA,false,WP_002289029.1,"1;4_dihydroxy_2_naphthoate polyprenyltransferase","n.a"
lcl_NZ_CP013994.1_prot_WP_002289545.1_1396 ,AWJ25_RS07160,NZ_CP013994.1,-,1433410,1433853,n.a,false,WP_002289545.1,"MarR family transcriptional regulator","n.a"
lcl_NZ_CP013994.1_prot_WP_002295800.1_1417 ,AWJ25_RS07265,NZ_CP013994.1,-,1454899,1455993,n.a,false,WP_002295800.1,"DUF871 domain_containing protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002289384.1_2779 ,AWJ25_RS14430,NZ_CP013994.1,-,2924063,2924587,n.a,false,WP_002289384.1,"DUF664 domain_containing protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002288240.1_209 ,AWJ25_RS01050,NZ_CP013994.1,+,215790,216797,n.a,false,WP_002288240.1,"sugar kinase","n.a"
lcl_NZ_CP013995.1_prot_WP_002300033.1_3111 ,AWJ25_RS16190,NZ_CP013995.1,+,279221,279412,n.a,false,WP_002300033.1,"hypothetical protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002305555.1_578 ,AWJ25_RS02980,NZ_CP013994.1,+,596068,597627,n.a,false,WP_002305555.1,"helix_turn_helix domain_containing protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002295142.1_1237 ,AWJ25_RS06355,NZ_CP013994.1,-,1263597,1263968,n.a,false,WP_002295142.1,"hypothetical protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002303299.1_513 ,AWJ25_RS02640,NZ_CP013994.1,+,530851,531591,n.a,false,WP_002303299.1,"tail protein","n.a"
lcl_NZ_CP013994.1_prot_WP_077828749.1_879 ,AWJ25_RS17290,NZ_CP013994.1,+,899044,899280,n.a,false,WP_077828749.1,"GNAT family N_acetyltransferase","n.a"
lcl_NZ_CP013994.1_prot_WP_002294206.1_175 ,AWJ25_RS00885,NZ_CP013994.1,+,176096,177043,n.a,false,WP_002294206.1,"NADP_dependent oxidoreductase","n.a"
lcl_NZ_CP013994.1_prot_WP_002289318.1_228 ,AWJ25_RS01145,NZ_CP013994.1,-,233275,234120,n.a,false,WP_002289318.1,"NAD(P)H_hydrate dehydratase","n.a"
lcl_NZ_CP013994.1_prot_WP_002293303.1_1219 ,AWJ25_RS06260,NZ_CP013994.1,+,1250579,1250779,n.a,false,WP_002293303.1,"cold_shock protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002294740.1_2402 ,AWJ25_RS12385,NZ_CP013994.1,-,2483777,2484004,n.a,false,WP_002294740.1,"copper chaperone","n.a"
lcl_NZ_CP013994.1_prot_WP_002289139.1_1091 ,AWJ25_RS05615,NZ_CP013994.1,+,1124420,1125715,aroA,false,WP_002289139.1,"3_phosphoshikimate 1_carboxyvinyltransferase","n.a"
lcl_NZ_CP013994.1_prot_2433 ,AWJ25_RS12545,NZ_CP013994.1,-,2516354,2516758,n.a,true,n.a,"linear amide C_N hydrolase","n.a"
lcl_NZ_CP013994.1_prot_1763 ,AWJ25_RS09125,NZ_CP013994.1,+,,1830759,n.a,true,n.a,"ISL3 family transposase","n.a"
lcl_NZ_CP013994.1_prot_WP_002302701.1_2678 ,AWJ25_RS13930,NZ_CP013994.1,-,2809090,2809803,n.a,false,WP_002302701.1,"GntR family transcriptional regulator","n.a"
lcl_NZ_CP013994.1_prot_WP_059355916.1_858 ,AWJ25_RS04445,NZ_CP013994.1,+,875831,877183,n.a,false,WP_059355916.1,"DUF87 domain_containing protein","n.a"
lcl_NZ_CP013994.1_prot_WP_010729348.1_1179 ,AWJ25_RS06060,NZ_CP013994.1,+,1214175,1215317,n.a,false,WP_010729348.1,"site_specific integrase","n.a"
lcl_NZ_CP013995.1_prot_WP_002302875.1_3118 ,AWJ25_RS16225,NZ_CP013995.1,-,287581,288252,n.a,false,WP_002302875.1,"class A sortase","n.a"
lcl_NZ_CP013995.1_prot_WP_002301194.1_3222 ,AWJ25_RS16740,NZ_CP013995.1,+,380238,381515,n.a,false,WP_002301194.1,"ABC transporter permease","n.a"
lcl_NZ_CP013994.1_prot_WP_002350715.1_833 ,AWJ25_RS04315,NZ_CP013994.1,+,853561,853887,n.a,false,WP_002350715.1,"phage gp6_like head_tail connector protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002294674.1_2337 ,AWJ25_RS12060,NZ_CP013994.1,-,2411382,2411816,n.a,false,WP_002294674.1,"winged helix_turn_helix transcriptional regulator","n.a"
lcl_NZ_CP013994.1_prot_WP_002289415.1_1185 ,AWJ25_RS06085,NZ_CP013994.1,-,1220057,1220470,n.a,false,WP_002289415.1,"Hsp20/alpha crystallin family protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002286784.1_2195 ,AWJ25_RS11330,NZ_CP013994.1,-,2251140,2251757,n.a,false,WP_002286784.1,"YesL family protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002294342.1_18 ,AWJ25_RS00090,NZ_CP013994.1,+,22577,23395,n.a,false,WP_002294342.1,"ZIP family metal transporter","n.a"
lcl_NZ_CP013994.1_prot_WP_002303177.1_2538 ,AWJ25_RS13100,NZ_CP013994.1,+,2635610,2637004,uxaC,false,WP_002303177.1,"glucuronate isomerase","n.a"
lcl_NZ_CP013994.1_prot_949 ,AWJ25_RS04925,NZ_CP013994.1,+,970472,970891,n.a,true,n.a,"cupin domain_containing protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002295138.1_1240 ,AWJ25_RS06370,NZ_CP013994.1,-,1266397,1266870,n.a,false,WP_002295138.1,"DUF2975 domain_containing protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002297012.1_1545 ,AWJ25_RS07920,NZ_CP013994.1,-,1588720,1589442,n.a,false,WP_002297012.1,"TatD family hydrolase","n.a"
lcl_NZ_CP013994.1_prot_WP_002297122.1_1526 ,AWJ25_RS07820,NZ_CP013994.1,-,1570355,1571854,n.a,false,WP_002297122.1,"flotillin family protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002292291.1_2410 ,AWJ25_RS12425,NZ_CP013994.1,-,2492285,2492689,n.a,false,WP_002292291.1,"organic hydroperoxide resistance protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002305546.1_2614 ,AWJ25_RS13615,NZ_CP013994.1,-,2741571,2742929,rsmB,false,WP_002305546.1,"16S rRNA (cytosine(967)_C(5))_methyltransferase RsmB","n.a"
lcl_NZ_CP013995.1_prot_WP_002319817.1_2839 ,AWJ25_RS14790,NZ_CP013995.1,-,25697,26377,n.a,false,WP_002319817.1,"IS6_like element ISS1N family transposase","n.a"
lcl_NZ_CP013996.1_prot_WP_001059542.1_3225 ,AWJ25_RS16755,NZ_CP013996.1,+,2043,3011,n.a,false,WP_001059542.1,"D_lactate dehydrogenase VanH_A","n.a"
lcl_NZ_CP013994.1_prot_WP_002312624.1_2429 ,AWJ25_RS12525,NZ_CP013994.1,-,2510109,2511482,n.a,false,WP_002312624.1,"recombinase family protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002312256.1_721 ,AWJ25_RS03720,NZ_CP013994.1,+,745963,746727,n.a,false,WP_002312256.1,"hypothetical protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002286568.1_1848 ,AWJ25_RS09555,NZ_CP013994.1,+,1903788,1904258,n.a,false,WP_002286568.1,"hypothetical protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002296775.1_2342 ,AWJ25_RS12085,NZ_CP013994.1,-,2419322,2420944,n.a,false,WP_002296775.1,"alpha_glucosidase","n.a"
lcl_NZ_CP013994.1_prot_WP_002288275.1_1649 ,AWJ25_RS08450,NZ_CP013994.1,+,1702302,1703276,n.a,false,WP_002288275.1,"ring_cleaving dioxygenase","n.a"
lcl_NZ_CP013995.1_prot_WP_002347150.1_3134 ,AWJ25_RS16305,NZ_CP013995.1,+,301458,301826,n.a,false,WP_002347150.1,"hypothetical protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002288107.1_1971 ,AWJ25_RS10200,NZ_CP013994.1,-,2004211,2004894,n.a,false,WP_002288107.1,"O_methyltransferase","n.a"
lcl_NZ_CP013994.1_prot_WP_002305541.1_2621 ,AWJ25_RS13650,NZ_CP013994.1,-,2748740,2749630,n.a,false,WP_002305541.1,"YicC family protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002287094.1_2073 ,AWJ25_RS10715,NZ_CP013994.1,-,2109775,2110671,murQ,false,WP_002287094.1,"N_acetylmuramic acid 6_phosphate etherase","n.a"
lcl_NZ_CP013994.1_prot_WP_002294416.1_1589 ,AWJ25_RS08140,NZ_CP013994.1,-,1632271,1633218,n.a,false,WP_002294416.1,"thymidylate synthase","n.a"
lcl_NZ_CP013994.1_prot_WP_002289439.1_2250 ,AWJ25_RS11610,NZ_CP013994.1,+,2306110,2306568,n.a,false,WP_002289439.1,"S_ribosylhomocysteine lyase","n.a"
lcl_NZ_CP013994.1_prot_WP_002296670.1_1228 ,AWJ25_RS06310,NZ_CP013994.1,+,1257271,1258128,n.a,false,WP_002296670.1,"glycosyltransferase family 8 protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002303137.1_108 ,AWJ25_RS00540,NZ_CP013994.1,+,106649,107404,n.a,false,WP_002303137.1,"ATP_binding cassette domain_containing protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002295196.1_1107 ,AWJ25_RS05695,NZ_CP013994.1,+,1139438,1140061,n.a,false,WP_002295196.1,"HAD_IA family hydrolase","n.a"
lcl_NZ_CP013994.1_prot_2019 ,AWJ25_RS10445,NZ_CP013994.1,-,2055231,2056463,n.a,true,n.a,"helix_turn_helix domain_containing protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002297218.1_2383 ,AWJ25_RS12290,NZ_CP013994.1,+,2461278,2462573,n.a,false,WP_002297218.1,"ISL3_like element ISEfa11 family transposase","n.a"
lcl_NZ_CP013994.1_prot_WP_002289130.1_1099 ,AWJ25_RS05655,NZ_CP013994.1,+,1132915,1133802,n.a,false,WP_002289130.1,"carbohydrate ABC transporter permease","n.a"
lcl_NZ_CP013994.1_prot_WP_002294381.1_1627 ,AWJ25_RS08330,NZ_CP013994.1,+,1675281,1676000,n.a,false,WP_002294381.1,"alpha/beta hydrolase","n.a"
lcl_NZ_CP013994.1_prot_WP_002300474.1_633 ,AWJ25_RS03260,NZ_CP013994.1,+,655529,656248,atpB,false,WP_002300474.1,"F0F1 ATP synthase subunit A","n.a"
lcl_NZ_CP013994.1_prot_WP_002303289.1_497 ,AWJ25_RS02555,NZ_CP013994.1,+,517560,517820,n.a,false,WP_002303289.1,"hypothetical protein","n.a"
lcl_NZ_CP013995.1_prot_WP_059355955.1_3177 ,AWJ25_RS16530,NZ_CP013995.1,-,338006,340618,n.a,false,WP_059355955.1,"TraM recognition domain_containing protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002305361.1_1909 ,AWJ25_RS09870,NZ_CP013994.1,+,1960477,1961271,n.a,false,WP_002305361.1,"DUF4428 domain_containing protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002289122.1_1463 ,AWJ25_RS07505,NZ_CP013994.1,+,1500731,1502659,n.a,false,WP_002289122.1,"heavy metal translocating P_type ATPase","n.a"
lcl_NZ_CP013994.1_prot_WP_002288997.1_647 ,AWJ25_RS03330,NZ_CP013994.1,+,666354,666587,n.a,false,WP_002288997.1,"DUF2969 domain_containing protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002287562.1_2372 ,AWJ25_RS12240,NZ_CP013994.1,+,2453592,2455019,n.a,false,WP_002287562.1,"hypothetical protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002287845.1_241 ,AWJ25_RS17110,NZ_CP013994.1,+,245951,246343,n.a,false,WP_002287845.1,"hypothetical protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002285976.1_2552 ,AWJ25_RS13170,NZ_CP013994.1,-,2656072,2657796,n.a,false,WP_002285976.1,"sensor histidine kinase","n.a"
lcl_NZ_CP013994.1_prot_WP_002286637.1_1882 ,AWJ25_RS09735,NZ_CP013994.1,-,1934400,1935488,murG,false,WP_002286637.1,"undecaprenyldiphospho_muramoylpentapeptide beta_N_acetylglucosaminyltransferase","n.a"
lcl_NZ_CP013994.1_prot_WP_002288575.1_939 ,AWJ25_RS04870,NZ_CP013994.1,+,959209,960558,n.a,false,WP_002288575.1,"NADP_specific glutamate dehydrogenase","n.a"
lcl_NZ_CP013994.1_prot_1437 ,AWJ25_RS07365,NZ_CP013994.1,+,1480464,1480742,n.a,true,n.a,"ISL3 family transposase","n.a"
lcl_NZ_CP013994.1_prot_WP_002293875.1_989 ,AWJ25_RS05130,NZ_CP013994.1,+,1008229,1008786,n.a,false,WP_002293875.1,"ribosome recycling factor","n.a"
lcl_NZ_CP013994.1_prot_WP_002292848.1_596 ,AWJ25_RS03070,NZ_CP013994.1,+,618283,618753,n.a,false,WP_002292848.1,"V_type ATP synthase subunit K","n.a"
lcl_NZ_CP013994.1_prot_WP_002287605.1_1724 ,AWJ25_RS08930,NZ_CP013994.1,-,1787901,1789124,n.a,false,WP_002287605.1,"glycosyltransferase family 4 protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002286749.1_2178 ,AWJ25_RS11245,NZ_CP013994.1,-,2229587,2232865,n.a,false,WP_002286749.1,"DUF1565 domain_containing protein","n.a"
